accx, accy, accz, magx, magy, magz, roll, pitch, yaw
0.004392, 0.008479, 0.998570, -0.326480, 0.251860, -0.695100, 0.008491, -0.004398, -0.979164
-0.013237, -0.071065, 1.029680, -0.326060, 0.253400, -0.694120, -0.068907, 0.012824, -0.975590
0.021350, 0.011529, 0.983686, -0.327600, 0.252560, -0.702380, 0.011720, -0.021699, -0.979477
0.027511, -0.032879, 1.009611, -0.328860, 0.248080, -0.704900, -0.032555, -0.027228, -0.989958
0.036051, 0.052704, 1.001193, -0.328860, 0.248080, -0.704900, 0.052593, -0.035943, -0.989958
0.028487, -0.038552, 0.935435, -0.323540, 0.246960, -0.699860, -0.041190, -0.030418, -0.984284
0.015616, -0.023851, 0.972950, -0.326200, 0.238000, -0.702940, -0.024509, -0.016044, -1.005920
0.000610, -0.008296, 0.945378, -0.324800, 0.241920, -0.700000, -0.008775, -0.000645, -0.996064
-0.011895, -0.034953, 0.990884, -0.327040, 0.238840, -0.697620, -0.035260, 0.011996, -1.005467
-0.022082, -0.003599, 0.988688, -0.327040, 0.238840, -0.697620, -0.003640, 0.022331, -1.005467
-0.022143, -0.008296, 0.997899, -0.331800, 0.235760, -0.702380, -0.008313, 0.022185, -1.018476
0.016287, -0.002318, 1.012234, -0.330540, 0.241500, -0.705040, -0.002290, -0.016089, -1.005262
-0.008662, 0.012383, 1.020408, -0.332220, 0.233100, -0.699300, 0.012135, 0.008488, -1.024418
-0.016836, 0.008784, 1.000888, -0.335020, 0.236180, -0.701540, 0.008776, 0.016819, -1.022191
0.017019, 0.024705, 1.021994, -0.335020, 0.236180, -0.701540, 0.024169, -0.016646, -1.022191
0.018788, 0.010553, 1.028338, -0.330120, 0.239400, -0.695520, 0.010262, -0.018267, -1.008813
0.004392, 0.023058, 0.984906, -0.334880, 0.234220, -0.700980, 0.023407, -0.004458, -1.025913
0.050630, 0.068625, 0.999790, -0.330120, 0.235900, -0.705880, 0.068532, -0.050479, -1.015796
-0.035380, -0.040321, 0.992714, -0.325920, 0.230020, -0.707980, -0.040595, 0.035595, -1.021668
-0.011224, 0.014030, 1.012539, -0.325920, 0.230020, -0.707980, 0.013855, 0.011083, -1.021668
-0.062159, -0.036112, 1.011014, -0.330540, 0.228480, -0.700980, -0.035703, 0.061366, -1.031429
0.004331, 0.008784, 1.003572, -0.325080, 0.232540, -0.701540, 0.008752, -0.004315, -1.015304
0.035075, 0.051423, 0.956358, -0.330960, 0.224560, -0.697760, 0.053718, -0.036606, -1.040088
0.040809, 0.027511, 0.976793, -0.321580, 0.229460, -0.704900, 0.028157, -0.041738, -1.016491
0.037881, 0.031781, 0.990945, -0.321580, 0.229460, -0.704900, 0.032060, -0.038189, -1.016491
0.033245, 0.019947, 0.996435, -0.324100, 0.227360, -0.709240, 0.020016, -0.033345, -1.024506
0.030561, 0.024766, 1.002718, -0.328300, 0.220080, -0.706300, 0.024694, -0.030459, -1.045689
0.003172, 0.043371, 0.981612, -0.326060, 0.226240, -0.705320, 0.044155, -0.003228, -1.029653
0.044103, 0.028487, 0.993629, -0.327180, 0.226660, -0.708820, 0.028662, -0.044338, -1.030390
0.004148, 0.070455, 0.997899, -0.327600, 0.221620, -0.707280, 0.070486, -0.004146, -1.041470
0.058011, 0.008052, 1.006500, -0.327600, 0.221620, -0.707280, 0.008000, -0.057571, -1.041470
0.054961, 0.062159, 1.001498, -0.326620, 0.222460, -0.706860, 0.061987, -0.054719, -1.038320
-0.052887, 0.106872, 0.976549, -0.326060, 0.216440, -0.713160, 0.109005, 0.053784, -1.050228
-0.104554, 0.205143, 1.068537, -0.325500, 0.215740, -0.713440, 0.189677, 0.095799, -1.050928
-0.032574, 0.147559, 1.033706, -0.326900, 0.210980, -0.705180, 0.141790, 0.031186, -1.063114
0.018361, 0.059597, 1.057008, -0.326900, 0.210980, -0.705180, 0.056323, -0.017341, -1.063114
0.157258, 0.002684, 1.076650, -0.331940, 0.197120, -0.707280, 0.002493, -0.145036, -1.100367
0.235765, -0.356118, 0.850645, -0.328860, 0.188300, -0.710640, -0.396475, -0.250299, -1.116229
0.270535, 0.016775, 0.970815, -0.324800, 0.170940, -0.711760, 0.017278, -0.271734, -1.151786
0.217221, 0.065880, 0.949404, -0.326200, 0.155680, -0.715120, 0.069280, -0.224404, -1.190961
0.326045, 0.052948, 0.915732, -0.326200, 0.155680, -0.715120, 0.057756, -0.341526, -1.190961
0.305488, 0.000000, 0.885598, -0.323260, 0.152180, -0.716520, 0.000000, -0.332170, -1.196258
0.323605, -0.022631, 0.904142, -0.324800, 0.134400, -0.714700, -0.025025, -0.343608, -1.243906
0.304695, -0.062525, 0.904264, -0.323540, 0.131320, -0.714140, -0.069035, -0.324284, -1.250677
0.337208, -0.049349, 0.886818, -0.324940, 0.125580, -0.720720, -0.055590, -0.362848, -1.267457
0.332389, -0.001830, 0.902434, -0.324940, 0.125580, -0.720720, -0.002028, -0.352905, -1.267457
0.315919, -0.005734, 0.921405, -0.327600, 0.124600, -0.718200, -0.006223, -0.330300, -1.272800
0.304695, -0.010614, 0.935679, -0.323120, 0.132300, -0.717780, -0.011343, -0.314792, -1.247624
0.294813, -0.002257, 0.945927, -0.323260, 0.133700, -0.723100, -0.002386, -0.302124, -1.244072
0.282247, -0.005124, 0.960994, -0.323680, 0.131460, -0.725060, -0.005332, -0.285666, -1.250456
0.274195, -0.002989, 0.965081, -0.323680, 0.131460, -0.725060, -0.003097, -0.276820, -1.250456
0.275903, -0.002806, 0.968497, -0.321300, 0.140560, -0.718340, -0.002897, -0.277525, -1.223859
0.278648, -0.005002, 0.965020, -0.323120, 0.133840, -0.724780, -0.005183, -0.281099, -1.243549
0.283772, -0.004087, 0.960140, -0.323260, 0.132440, -0.718760, -0.004257, -0.287369, -1.247405
0.293776, -0.003355, 0.950929, -0.317240, 0.133840, -0.726600, -0.003528, -0.299633, -1.237014
0.306159, -0.002684, 0.938302, -0.317240, 0.133840, -0.726600, -0.002860, -0.315397, -1.237014
0.313845, -0.006039, 0.930433, -0.323820, 0.121800, -0.719740, -0.006490, -0.325320, -1.276481
0.321775, -0.007015, 0.929640, -0.324940, 0.128520, -0.722680, -0.007546, -0.333213, -1.259609
0.323849, -0.004453, 0.926102, -0.319480, 0.121800, -0.714980, -0.004808, -0.336395, -1.272012
0.333914, -0.005612, 0.916647, -0.328580, 0.122500, -0.723240, -0.006122, -0.349331, -1.279391
0.333243, -0.006283, 0.920795, -0.328580, 0.122500, -0.723240, -0.006823, -0.347236, -1.279391
0.333609, -0.006466, 0.925736, -0.322000, 0.129500, -0.723800, -0.006985, -0.345877, -1.253867
0.327631, 0.004880, 0.923540, -0.322560, 0.118860, -0.716800, 0.005284, -0.340901, -1.283195
0.326106, -0.005246, 0.926529, -0.326060, 0.121660, -0.714140, -0.005662, -0.338419, -1.279123
0.325069, -0.009699, 0.937936, -0.323820, 0.126140, -0.721840, -0.010340, -0.333607, -1.264792
0.320860, -0.003233, 0.938058, -0.323820, 0.126140, -0.721840, -0.003446, -0.329571, -1.264792
0.323056, -0.004636, 0.935862, -0.326480, 0.116760, -0.719180, -0.004954, -0.332385, -1.292788
0.325069, -0.004941, 0.933178, -0.320880, 0.125860, -0.720300, -0.005295, -0.335196, -1.262453
0.327387, -0.004575, 0.934154, -0.324100, 0.119280, -0.723520, -0.004897, -0.337084, -1.283596
0.330437, -0.003721, 0.928664, -0.325920, 0.122360, -0.720300, -0.004007, -0.341848, -1.277099
0.332267, -0.004819, 0.927200, -0.325920, 0.122360, -0.720300, -0.005197, -0.344094, -1.277099
0.338672, -0.004758, 0.923723, -0.321160, 0.118580, -0.720300, -0.005151, -0.351415, -1.282549
0.336781, -0.002928, 0.925004, -0.322420, 0.117740, -0.719040, -0.003165, -0.349166, -1.286116
0.345199, -0.001769, 0.925797, -0.325080, 0.118860, -0.724080, -0.001911, -0.356899, -1.285713
0.339587, -0.007381, 0.925797, -0.316400, 0.114800, -0.722400, -0.007972, -0.351556, -1.288186
0.343979, -0.005368, 0.921893, -0.316400, 0.114800, -0.722400, -0.005823, -0.357118, -1.288186
0.346602, -0.003477, 0.923723, -0.322420, 0.112980, -0.722400, -0.003764, -0.358964, -1.299204
0.350201, 0.001586, 0.923418, -0.319480, 0.113680, -0.729960, 0.001718, -0.362486, -1.294389
0.354410, 0.014335, 0.921527, -0.318080, 0.106680, -0.720860, 0.015554, -0.367111, -1.312648
0.352275, -0.022692, 0.937692, -0.319340, 0.109340, -0.720300, -0.024195, -0.359273, -1.306364
0.341600, -0.016714, 0.923418, -0.319340, 0.109340, -0.720300, -0.018098, -0.354265, -1.306364
0.349286, -0.005612, 0.924821, -0.318080, 0.114520, -0.719040, -0.006068, -0.361112, -1.290659
0.351116, -0.009272, 0.920429, -0.324940, 0.106120, -0.723100, -0.010073, -0.364414, -1.320583
0.358863, -0.003172, 0.914939, -0.324380, 0.112700, -0.715400, -0.003467, -0.373785, -1.301861
0.363194, 0.021899, 0.915671, -0.327600, 0.105980, -0.712040, 0.023911, -0.377511, -1.323368
0.367098, -0.015128, 0.932507, -0.324380, 0.104720, -0.718480, -0.016222, -0.374991, -1.323977
0.357277, -0.014762, 0.917440, -0.324380, 0.104720, -0.718480, -0.016089, -0.371316, -1.323977
0.362340, 0.000000, 0.915671, -0.320600, 0.110600, -0.718060, 0.000000, -0.376802, -1.304052
0.364475, -0.008540, 0.913231, -0.324380, 0.106540, -0.717780, -0.009351, -0.379719, -1.318904
0.364475, -0.007869, 0.915183, -0.324100, 0.107520, -0.721140, -0.008598, -0.378987, -1.315922
0.368684, -0.004270, 0.913475, -0.319480, 0.108220, -0.721980, -0.004674, -0.383607, -1.309639
0.368684, -0.004453, 0.912926, -0.319480, 0.108220, -0.721980, -0.004878, -0.383816, -1.309639
0.362096, -0.018605, 0.916891, -0.324240, 0.102480, -0.721560, -0.020289, -0.376047, -1.330119
0.371185, -0.009943, 0.915915, -0.318080, 0.105420, -0.723800, -0.010855, -0.385013, -1.316213
0.369721, -0.011285, 0.913292, -0.317940, 0.104020, -0.723100, -0.012356, -0.384630, -1.320054
0.368928, -0.007564, 0.913658, -0.324240, 0.100660, -0.717780, -0.008279, -0.383759, -1.335231
0.369294, -0.007625, 0.911523, -0.324240, 0.100660, -0.717780, -0.008365, -0.384917, -1.335231
0.373625, -0.008540, 0.916830, -0.320320, 0.108920, -0.717220, -0.009314, -0.386956, -1.308476
0.371734, -0.008418, 0.914451, -0.322560, 0.103460, -0.720720, -0.009205, -0.386092, -1.325866
0.374845, -0.005917, 0.912011, -0.323960, 0.101920, -0.712740, -0.006488, -0.389954, -1.331443
0.374967, -0.007442, 0.913902, -0.318780, 0.106820, -0.713720, -0.008143, -0.389336, -1.312915
0.376004, -0.005490, 0.912194, -0.318780, 0.106820, -0.713720, -0.006018, -0.390971, -1.312915
0.376919, -0.007808, 0.911706, -0.324380, 0.100100, -0.718200, -0.008564, -0.392010, -1.336929
0.375394, -0.007259, 0.910120, -0.320740, 0.104160, -0.720300, -0.007976, -0.391196, -1.322241
0.378078, -0.005917, 0.910242, -0.322140, 0.098420, -0.719460, -0.006500, -0.393670, -1.339733
0.386801, 0.007625, 0.906521, -0.320740, 0.099120, -0.717780, 0.008411, -0.403286, -1.336521
0.389058, -0.004880, 0.907924, -0.320740, 0.099120, -0.717780, -0.005375, -0.404838, -1.336521
0.376919, -0.026901, 0.911462, -0.319060, 0.102760, -0.716100, -0.029506, -0.391964, -1.324666
0.379298, 0.003843, 0.905179, -0.319200, 0.096600, -0.721000, 0.004246, -0.396801, -1.342377
0.383812, -0.011956, 0.908168, -0.325920, 0.102900, -0.720720, -0.013164, -0.399824, -1.330429
0.389851, -0.006405, 0.904813, -0.323260, 0.097580, -0.728420, -0.007079, -0.406818, -1.343082
0.387655, -0.006710, 0.903532, -0.323260, 0.097580, -0.728420, -0.007426, -0.405281, -1.343082
0.387838, -0.011285, 0.905179, -0.327320, 0.091560, -0.722260, -0.012467, -0.404774, -1.363491
0.392169, -0.008967, 0.901031, -0.322140, 0.095340, -0.727160, -0.009952, -0.410498, -1.348501
0.392840, -0.005490, 0.901763, -0.321720, 0.093380, -0.728560, -0.006088, -0.410838, -1.353756
0.389668, -0.005124, 0.905362, -0.324240, 0.097440, -0.720300, -0.005660, -0.406430, -1.344314
0.390644, -0.008540, 0.899872, -0.324240, 0.097440, -0.720300, -0.009490, -0.409546, -1.344314
0.391681, -0.012139, 0.906460, -0.323260, 0.096320, -0.718900, -0.013391, -0.407836, -1.346658
0.395097, -0.005795, 0.905972, -0.322280, 0.091560, -0.720020, -0.006396, -0.411230, -1.359439
0.394548, -0.008845, 0.903898, -0.326200, 0.092820, -0.719320, -0.009785, -0.411550, -1.359024
0.393206, -0.006222, 0.902373, -0.318920, 0.093660, -0.718620, -0.006895, -0.410929, -1.350599
0.391742, -0.001891, 0.904020, -0.318920, 0.093660, -0.718620, -0.002092, -0.408907, -1.350599
0.399733, 0.006100, 0.878461, -0.326340, 0.092680, -0.714980, 0.006944, -0.427026, -1.359534
0.394426, -0.000610, 0.901031, -0.322420, 0.091420, -0.717640, -0.000677, -0.412620, -1.359955
0.400221, -0.009272, 0.898835, -0.322280, 0.088060, -0.719460, -0.010315, -0.418891, -1.369516
0.402173, -0.005734, 0.896334, -0.320880, 0.085260, -0.718340, -0.006397, -0.421753, -1.376540
0.402173, -0.007747, 0.900421, -0.320880, 0.085260, -0.718340, -0.008604, -0.420051, -1.376540
0.406870, -0.010065, 0.892674, -0.318080, 0.092680, -0.719320, -0.011275, -0.427633, -1.352723
0.402112, 0.001830, 0.909144, -0.327180, 0.087220, -0.714280, 0.002013, -0.416429, -1.375724
0.409371, -0.000183, 0.894626, -0.323820, 0.091980, -0.721560, -0.000205, -0.429147, -1.359489
0.404308, -0.016958, 0.900421, -0.326340, 0.092400, -0.717080, -0.018831, -0.421973, -1.360328
0.408456, -0.012749, 0.900116, -0.326340, 0.092400, -0.717080, -0.014163, -0.425956, -1.360328
0.409005, -0.002562, 0.895663, -0.326900, 0.090020, -0.718340, -0.002860, -0.428369, -1.367532
0.404308, -0.010004, 0.901153, -0.325080, 0.092260, -0.717500, -0.011101, -0.421713, -1.359711
0.407724, -0.006588, 0.898286, -0.322840, 0.087500, -0.719460, -0.007334, -0.426075, -1.371573
0.408212, -0.007442, 0.897981, -0.324380, 0.088480, -0.716100, -0.008287, -0.426650, -1.369958
0.407419, -0.010065, 0.894321, -0.324380, 0.088480, -0.716100, -0.011254, -0.427446, -1.369958
0.410103, -0.005063, 0.895175, -0.320320, 0.084560, -0.724780, -0.005656, -0.429585, -1.378148
0.410469, -0.007198, 0.893711, -0.322140, 0.083160, -0.722680, -0.008054, -0.430537, -1.383613
0.410286, -0.012017, 0.902739, -0.321300, 0.085960, -0.723520, -0.013311, -0.426548, -1.374830
0.410042, -0.012505, 0.897676, -0.322840, 0.087360, -0.719320, -0.013930, -0.428443, -1.371977
0.415471, -0.007503, 0.896273, -0.324940, 0.087360, -0.715540, -0.008371, -0.434055, -1.373607
0.415105, -0.004941, 0.893101, -0.324940, 0.081900, -0.715540, -0.005532, -0.435080, -1.389342
0.418643, -0.008052, 0.888221, -0.321860, 0.091280, -0.719600, -0.009065, -0.440432, -1.359901
0.418948, -0.008723, 0.893528, -0.320460, 0.082600, -0.714700, -0.009762, -0.438416, -1.383983
0.408090, 0.001708, 0.885659, -0.321580, 0.084980, -0.722120, 0.001928, -0.431778, -1.377894
0.411933, -0.014640, 0.887733, -0.318360, 0.079800, -0.716100, -0.016490, -0.434406, -1.390647
0.419863, -0.014884, 0.895968, -0.318360, 0.079800, -0.716100, -0.016611, -0.438172, -1.390647
0.420046, -0.008235, 0.888892, -0.323120, 0.083720, -0.716660, -0.009264, -0.441431, -1.382722
0.422425, -0.007442, 0.887916, -0.318780, 0.085820, -0.723100, -0.008381, -0.444046, -1.373267
0.421266, -0.007930, 0.889990, -0.322840, 0.080360, -0.726040, -0.008910, -0.442076, -1.392288
0.423218, -0.007991, 0.887062, -0.324380, 0.079800, -0.723660, -0.009008, -0.445145, -1.395028
0.421571, -0.008479, 0.888404, -0.324380, 0.079800, -0.723660, -0.009544, -0.443044, -1.395028
0.424316, -0.007076, 0.887367, -0.320320, 0.079100, -0.724920, -0.007974, -0.446023, -1.394149
0.425780, -0.009333, 0.890966, -0.319060, 0.077420, -0.723100, -0.010475, -0.445779, -1.398197
0.424316, -0.007015, 0.887855, -0.322700, 0.077000, -0.721140, -0.007901, -0.445809, -1.402014
0.427061, -0.009821, 0.884073, -0.318080, 0.080780, -0.719320, -0.011108, -0.449980, -1.387543
0.427610, -0.010004, 0.886940, -0.318080, 0.080780, -0.719320, -0.011279, -0.449215, -1.387543
0.425231, -0.006283, 0.889746, -0.324100, 0.078820, -0.720720, -0.007061, -0.445822, -1.397681
0.425780, -0.009577, 0.886452, -0.319480, 0.077700, -0.716240, -0.010803, -0.447757, -1.397670
0.427854, -0.007991, 0.884805, -0.321580, 0.075460, -0.719880, -0.009031, -0.450391, -1.405762
0.429074, -0.008723, 0.887306, -0.326340, 0.076440, -0.718340, -0.009831, -0.450398, -1.406160
0.428647, -0.009394, 0.884439, -0.326340, 0.076440, -0.718340, -0.010621, -0.451274, -1.406160
0.431575, -0.008662, 0.887062, -0.318500, 0.081200, -0.713720, -0.009765, -0.452788, -1.386619
0.422791, 0.007320, 0.879742, -0.323540, 0.072240, -0.721840, 0.008320, -0.447982, -1.416569
0.427671, -0.027511, 0.884622, -0.319060, 0.074760, -0.714560, -0.031089, -0.450131, -1.406085
0.435113, -0.008662, 0.881999, -0.319620, 0.076440, -0.715960, -0.009821, -0.458275, -1.401497
0.430111, -0.011468, 0.882609, -0.319620, 0.076440, -0.715960, -0.012993, -0.453417, -1.401497
0.434198, -0.011468, 0.881999, -0.322560, 0.072940, -0.719180, -0.013002, -0.457426, -1.413858
0.434015, -0.009455, 0.879986, -0.318920, 0.081060, -0.720580, -0.010744, -0.458175, -1.387346
0.435418, -0.017873, 0.896395, -0.323120, 0.073920, -0.717920, -0.019936, -0.452099, -1.411347
0.440115, -0.001830, 0.877363, -0.320320, 0.072100, -0.723240, -0.002086, -0.464953, -1.414849
0.436821, -0.002989, 0.882548, -0.320320, 0.072100, -0.723240, -0.003387, -0.459601, -1.414849
0.434442, -0.025925, 0.881755, -0.321300, 0.075460, -0.723380, -0.029393, -0.457621, -1.405568
0.426939, -0.014152, 0.888221, -0.324100, 0.072660, -0.717220, -0.015932, -0.448013, -1.415703
0.442311, -0.017690, 0.867664, -0.317100, 0.078120, -0.719880, -0.020385, -0.471351, -1.394699
0.444690, -0.010919, 0.877119, -0.316400, 0.074200, -0.724500, -0.012448, -0.469192, -1.405895
0.439932, -0.010126, 0.879071, -0.316400, 0.074200, -0.724500, -0.011518, -0.463982, -1.405895
0.441396, -0.008235, 0.881633, -0.324940, 0.068040, -0.716940, -0.009340, -0.464156, -1.429836
0.443897, -0.009455, 0.877119, -0.321580, 0.072240, -0.715960, -0.010779, -0.468481, -1.415274
0.441274, -0.007564, 0.876204, -0.319340, 0.069020, -0.720720, -0.008632, -0.466525, -1.423387
0.445605, -0.010126, 0.877973, -0.321160, 0.070140, -0.712880, -0.011533, -0.469633, -1.421227
0.446276, -0.008784, 0.878095, -0.321160, 0.070140, -0.712880, -0.010003, -0.470191, -1.421227
0.445605, -0.016714, 0.881694, -0.315140, 0.071680, -0.714280, -0.018954, -0.467883, -1.412597
0.445910, -0.012261, 0.877180, -0.318360, 0.064400, -0.717500, -0.013977, -0.470262, -1.436653
0.444446, -0.008296, 0.882365, -0.313600, 0.070140, -0.721700, -0.009402, -0.466584, -1.416207
0.447191, -0.008235, 0.876265, -0.314300, 0.068460, -0.719180, -0.009398, -0.471866, -1.421779
0.448899, -0.007930, 0.876387, -0.314300, 0.068460, -0.719180, -0.009048, -0.473356, -1.421779
0.450790, -0.010065, 0.873764, -0.317660, 0.068320, -0.724220, -0.011519, -0.476273, -1.424401
0.444324, -0.004758, 0.882487, -0.311360, 0.072380, -0.722260, -0.005392, -0.466430, -1.407839
0.450302, -0.009211, 0.866810, -0.315560, 0.062440, -0.722680, -0.010626, -0.479097, -1.440899
0.454023, -0.013054, 0.873459, -0.315840, 0.067200, -0.727300, -0.014944, -0.479315, -1.426606
0.450790, -0.013603, 0.875411, -0.315840, 0.067200, -0.727300, -0.015538, -0.475484, -1.426606
0.450363, -0.007625, 0.875228, -0.318220, 0.070280, -0.720020, -0.008712, -0.475217, -1.418882
0.452254, -0.010248, 0.871568, -0.317380, 0.060480, -0.722400, -0.011758, -0.478622, -1.447944
0.454999, -0.009943, 0.874435, -0.322700, 0.070140, -0.723100, -0.011370, -0.479756, -1.422222
0.445788, -0.007625, 0.879803, -0.318360, 0.062860, -0.727300, -0.008667, -0.468971, -1.441304
0.455487, -0.012200, 0.864431, -0.326340, 0.062860, -0.724780, -0.014112, -0.484911, -1.445956
0.453962, -0.007381, 0.867664, -0.326340, 0.064960, -0.724780, -0.008507, -0.482020, -1.439758
0.451949, 0.003416, 0.876082, -0.322980, 0.066920, -0.729400, 0.003899, -0.476264, -1.431942
0.456768, -0.000244, 0.885720, -0.323260, 0.062860, -0.722540, -0.000275, -0.476131, -1.444187
0.439139, -0.013664, 0.867847, -0.319060, 0.063560, -0.730800, -0.015743, -0.468394, -1.439610
0.457317, -0.021045, 0.873642, -0.316820, 0.065100, -0.727580, -0.024084, -0.482120, -1.433588
0.443348, -0.018971, 0.873032, -0.316820, 0.065100, -0.727580, -0.021727, -0.469793, -1.433588
0.455853, -0.007320, 0.873947, -0.324240, 0.060760, -0.725760, -0.008376, -0.480766, -1.451002
0.458354, -0.012932, 0.867542, -0.320180, 0.065660, -0.724640, -0.014905, -0.486013, -1.433978
0.458171, -0.012810, 0.861442, -0.318220, 0.066780, -0.723520, -0.014869, -0.488768, -1.429393
0.452193, -0.006893, 0.871629, -0.321580, 0.068880, -0.720720, -0.007908, -0.478554, -1.425242
0.460733, -0.011834, 0.872727, -0.321580, 0.068880, -0.720720, -0.013559, -0.485698, -1.425242
0.463295, -0.014396, 0.863821, -0.316960, 0.068740, -0.718620, -0.016664, -0.492231, -1.422681
0.454511, -0.010370, 0.867664, -0.316820, 0.064120, -0.723800, -0.011951, -0.482502, -1.436557
0.459940, -0.005185, 0.859490, -0.319620, 0.065800, -0.719460, -0.006033, -0.491349, -1.433213
0.465491, -0.011895, 0.870714, -0.318640, 0.063140, -0.725620, -0.013660, -0.490911, -1.440626
0.466223, 0.001952, 0.873093, -0.318640, 0.063140, -0.725620, 0.002236, -0.490467, -1.440626
0.462685, -0.022936, 0.861686, -0.328580, 0.061180, -0.723380, -0.026611, -0.492624, -1.452159
0.459391, -0.017324, 0.878400, -0.318080, 0.063840, -0.721560, -0.019720, -0.481787, -1.438174
0.461099, -0.015067, 0.868884, -0.317380, 0.063980, -0.725340, -0.017339, -0.487827, -1.437324
